id,command,last_name,first_name,rank,shield_no,active
927451,DR.ED&T,ROJAS,DANIEL,Police Officer,23929,false
927453,108 PCT,ROMAN,FRANKLYN,Police Officer,26185,false
927454,TB DT04,ROMAN,MICHAEL,Lieutenant,00000,false
927455,P A T U,ROSA,JENNIFER,Police Officer,14803,false
927456,JTTF,ROSENBAUM,JOSHUA,Detective,06380,false
927457,052 PCT,ROSS,JOSEPH,Police Officer,19166,false
927458,P A T U,ROTH,KURT,Police Officer,24628,false
927459,MAJOR INV SQD,RUOCCO,MICHAEL,Detective,07094,false
927460,P A T U,RUTIGLIANO,JACK,Police Officer,23160,false
927461,PBQ/N,RYAN,MICHAEL,Police Officer,15142,false
927462,S O D,RYDLEWSKI,ANDREW,Police Officer,10701,false
927463,007 PCT,SALAZAR,RAFAEL,Police Officer,04585,false
927465,P A T U,SALVA,JOHN,Police Officer,10410,false
927466,H BX/Q,SALVODON,MARIE,Police Officer,24832,false
927467,M E L D,SAMANIEGO,RENE,Detective,04703,false
927468,P A T U,SAMILO,DAVID,Police Officer,21388,false
927469,108 PCT,SAMUEL,ROSETTE,Police Officer,07975,false
927470,P A T U,SANCHEZ,CATHERIN,Police Officer,21394,false
927471,P A T U,SANCHEZ,JOSEPHINE,Police Officer,25818,false
927472,TD 30,SANCHEZ,JUAN,Police Officer,31503,false
927473,WTC CMD,SANCHEZ,MICHAEL,Police Officer,10414,false
927474,PBSI,SANDSETH,SILVIA,Sergeant,04257,false
927475,007 PCT,SANCHEZ,VICTOR,Sergeant,01754,false
927476,P A T U,SANDOZ,JAIME,Police Officer,05561,false
927477,PBBS,SANSEVERINO,ANTHONY,Deputy Inspector,00000,false
927478,109 PCT,SANSIVIERI,FRANCESCO,Police Officer,09659,false
927479,BOMB SQ,SANSONE,STEVEN,Detective,00392,true
927480,P A T U,SANSONETTI,FRANK,Police Officer,00000,false
927481,P A T U,SANTACROCE,CHRISTOP,Police Officer,14819,false
927482,030 PCT,SANTANA,ANTHONY,Police Officer,21364,false
927483,032 DET,SANTANA,FERNANDO,Detective,05407,false
927484,C A B,SOSA,ROSALIA,Police Officer,12336,false
927485,025 DET,SANTANA,CARMELO,Detective,02254,false
927486,I.A.B.,SANTIAGO,CINDY,Detective,00787,false
927487,CW T TF,SANTIAGO,DANIEL,Police Officer,28425,false
927488,030 PCT,SANTIAGO,WADDY,Police Officer,24807,false
927489,CW T TF,SANTOS,BONNIE,Police Officer,23957,false
927490,CW T TF,LOZANO,ROSALIE,Police Officer,17242,false
927491,104 PCT,SAWYER,HAROLD,Police Officer,14841,false
927492,I.A.B.,SCHAEFER,KARL,Detective,06013,false
927493,P A T U,SCHERER,EDWARD,Police Officer,08015,false
927495,067 PCT,SCHNEIDER,MENELIQUE,Police Officer,05972,false
927496,P A T U,SCHULTZ,JOHN,Police Officer,29260,false
927498,QAS,SCIRE,JOSEPH,Lieutenant,00000,false
927500,P A T U,SCOTTO,MICHAEL,Police Officer,13738,false
927501,P A T U,SCOTTSON,TODD,Police Officer,06073,false
927503,DB MSHM,SEILING,MICHAEL,Sergeant,02651,true
927504,P A T U,SELLAN,GLENN,Police Officer,10717,false
927505,030 PCT,SEQUEIRA,JAIME,Police Officer,15649,false
927506,034 PCT,SEXTON,MARIA,Sergeant,02069,false
927507,070 PCT,SEZEN,SEMIH,Police Officer,13044,false
927508,P A T U,SHAH,SHAHID,Police Officer,18069,false
927509,P A T U,SHAH,WAJID,Police Officer,00000,false
927510,100 PCT,SHANNON,CHRISTOP,Police Officer,14374,false
927511,NARCBBS,SHANNON,ISAAC,Detective,03188,false
927513,P A T U,SHEEN,ERIC,Police Officer,08486,false
927514,P A T U,SHEPHERD,JAMES,Police Officer,22577,false
927515,ESS 07,SHIELDS,JAMES,Detective,05032,false
927516,P A T U,SHUDTZ,CHARLES,Police Officer,08036,false
927517,P A T U,SIATSIS,MICHAEL,Police Officer,14879,false
927518,P A T U,SIERRA,OSCAR,Police Officer,09236,false
927519,026 DET,SIGNORETTI,VINCENT,Detective,02464,true
927521,101 PCT,SIMCO,STEPHEN,Police Officer,22552,false
927522,REC TNG,SIMEONE,JOSEPH,Police Officer,26244,false
927523,073 PCT,SIMON,ANA,Police Officer,04965,true
927524,P A T U,SIMPSON,MARGARET,Police Officer,30339,false
927526,069 PCT,SINGH,JAIPAUL,Police Officer,11343,false
927528,HWY 01,SIPP,ANDREW,Police Officer,15690,false
927529,TB BXTF,SKOWRONSKI,WALTER,Police Officer,30379,false
927530,HWY 3,SLADE,STEVEN,Sergeant,01783,false
927531,P A T U,SMITH,CHRISTOP,Police Officer,24943,false
927532,009 PCT,SMITH,KRISTINE,Police Officer,22579,false
927533,P A T U,SMITH,REGINALD,Police Officer,23182,false
927534,IAB,SMITHSON,TERRENCE,Sergeant,04302,false
927535,MAJOR INV SQD,SMYTH,MICHAEL,Detective,00420,false
927536,P A T U,SOBOCIENSKI,ROBERT,Police Officer,22586,false
927537,ESU,SOLER,SHAWN,Detective,05036,false
927538,DRUG ENF TF,SOMMER,WILLIAM,Sergeant,02586,true
927539,CW TRAFF TF,SONFIST,EVAN,Police Officer,25864,false
927540,100 PCT,SORENSEN,ERIC,Police Officer,25865,false
927541,P A T U,SOTO,CYNTHIA,Police Officer,11364,false
927542,HQ SEC,SOTO,EDWARD,Police Officer,02184,false
927543,P A T U,SOUFFRIN,CHRISTOP,Police Officer,18094,false
927544,P A T U,SOUFFRONT,VICTOR,Police Officer,00000,false
927545,SRG 2,SPALDING,JOSEPH,Sergeant,05171,false
927546,P A T U,SPEIGHT,ALICE,Police Officer,04996,false
927547,P A T U,SPERA,DANIEL,Police Officer,09810,false
927548,WARRSEC,SPILLANE,THOMAS,Police Officer,09244,false
927549,P A T U,SPIVAK,RICHARD,Police Officer,30104,false
927550,CW T TF,STABILE,PETER,Police Officer,24956,false
927551,047 DET,STANTON,HUGH,Detective,06578,false
927552,DB CEIS,STASSI,BRIAN,Detective,01115,false
927553,023 PCT,STEBBINS,ROBERT,Police Officer,09252,false
927554,105 PCT,STEFFENSON,AMY,Police Officer,23237,false
927556,DET BUR,STERLING,JESSICA,Detective,06132,false
927557,CW T TF,STEVENS,RODOLFO,Police Officer,16683,false
927558,P A T U,STEWART,KENNETH,Police Officer,06799,false
927559,026 PCT,STONE,IRAINA,Police Officer,08488,false
927560,P A T U,STONE,THOMAS,Police Officer,27170,false
927561,DA QNS,STOPA,GARY,Detective,01438,false
927562,P A T U,STORMS,MATTHEW,Police Officer,19683,false
927563,044 PCT,STRONG,MICHAEL,Police Officer,08046,false
927564,BX CAS,STURDIVANT,JYMAL,Detective,05364,false
927565,079 PCT,SUCHIT,CLIFFORD,Police Officer,04757,false
927566,P A T U,SUKHDEO,RAJENDRA,Police Officer,30436,false
927567,P A T U,SVARAL,JOSEPH,Police Officer,02207,false
927568,077 PCT,MARGARITIS,STEVEN,Police Officer,26964,false
927569,JUV CRM,SWEENEY,PATRICK,Detective,04927,false
927570,INT CIS,SYKES,THOMAS,Police Officer,21476,false
927571,025 PCT,TABACHNICK,CHRISTOP,Police Officer,11230,false
927572,025 PCT,TABOR,DANIEL,Police Officer,26269,false
927575,TB DT02,TAPIA,WILTON,Police Officer,26286,false
927576,DBMN,TARAFA,MARILYN,Sergeant,02251,false
927577,088 PCT,MARIN,JAMES,Police Officer,26995,false
927578,PB POD,MAYO,REBECCA,Sergeant,04345,false
927579,DB FCTF,TATUM,SHAMAL,Detective,04825,false
927580,INT FIO PRG,TAUBER,NATHANIEL,Detective,01581,false
927583,CW T TF,TENERIELLO,MICHAEL,Police Officer,19233,false
927584,NARCBBN,TESTA,JOSEPH,Detective,03956,false
927585,PSA 3,THOMAS,JASON,Police Officer,09811,false
927586,P A T U,THOMAS,MICHAEL,Police Officer,15019,false
927587,060 PCT,THOMAS,SCHANETTE,Police Officer,02271,false
927588,P A T U,THOMAS,YENSY,Police Officer,08563,false
927589,PSB IES,THOMASONFALL,TAMIKA,Sergeant,04037,false
927590,026 PCT,THOMPSON,GRAIG,Police Officer,27182,false
927591,088 PCT,THOMPSON,JERRY,Police Officer,29339,false
927592,SI SU ECT,THOMPSON,KAREEM,Police Officer,09287,false
927593,P A T U,TIMCHENKO,YELENA,Police Officer,24978,false
927594,PROPCLK,TIRADO,ELIZED,Police Officer,02333,false
927595,052 PCT,TOMANIO,RYAN,Police Officer,06496,false
927596,BKLN CT,TORNIN,REINOLD,Police Officer,04600,false
927597,120 PCT,TORO,ALEX,Police Officer,27242,false
927598,INT FIO PRG,TORRES,ALEX,Detective,03623,false
927599,P A T U,TORRES,CARMEN,Police Officer,00000,false
927600,043 PCT,TORRES,DANNY,Police Officer,23264,false
927601,BKLN CT,TORRES,FRANK,Police Officer,27341,false
927602,P A T U,TORRES,HECTOR,Police Officer,24994,false
927603,PBBX,TORRES,JESSICA,Police Officer,07854,false
927604,CT LMSI,TORRES,JOSE,Police Officer,11394,false
927605,SRG 04,MARKSBERRY,THOMAS,Police Officer,28033,false
927606,P A T U,TOTTEN,LUKE,Police Officer,24002,false
927607,073 DET,TRISCRITTI,SALVATORE,Detective,07881,false
927608,JTTF,TRIVINO,GUIDO,Detective,06812,true
927609,CW T TF,TRONCOSO,ARNALDO,Police Officer,09813,false
927610,MED DIV,TRYPUC,TIMOTHY,Police Officer,06580,false
927611,P A T U,TSITSIASHVILI,IMEDA,Police Officer,14425,false
927612,PBBN,BOGLE,COLETTE,Police Officer,28527,false
927614,CEIS BES TF,MARTIN,SCOTT,Detective,06182,false
927615,013 DET,EASTON,SHANNON,Detective,01692,false
927616,073 PCT,TYREE,CHARLES,Police Officer,22650,false
927617,DA BKLN,ULLOA,JORGE,Detective,04388,false
927618,AUTO CR,MARTINEZ,KATHY,Detective,04985,false
927619,SRG 4,MARTINEZ,MARIA,Police Officer,28048,false
927620,VED ZN2,VALENTIN,RUPERTO,Detective,03799,false
927621,AUTO CR,VALLERUGO,GREG,Sergeant,02315,false
927622,SRG 1,VALLEY,CURTIS,Police Officer,21488,false
927623,BM SEC,VANDERBEEK,JAMES,Police Officer,07855,false
927624,STR FORCE,VANDERPOOL,JOSHUA,Detective,01588,false
927625,TB DT30,VARELA,GEOFFREY,Lieutenant,00000,false
927626,HBK RT,VARGAS,ROBERT,Police Officer,22670,false
927627,P A T U,VASAKA,ANDREW,Police Officer,29341,false
927628,046 PCT,VASQUEZ,ROSA,Police Officer,06408,false
927629,WTC CMD,VAZQUEZ,DANIEL,Sergeant,03727,false
927630,FTS,VAZQUEZ,JOHN,Sergeant,04048,false
927631,MTN PCT,VAZQUEZ,JUDITH,Police Officer,22675,false
927632,048 PCT,VEGA,DORIS,Police Officer,27394,false
927633,046 PCT,VELEZ,MARK,Police Officer,08053,false
927634,P A T U,VENTURA,WILLIAM,Police Officer,13809,false
927635,INT EPU,VERGARA,NELSON,Detective,05632,false
927636,INT UOU,MARTINEZ,THERESA,Police Officer,28050,true
927637,030 PCT,MEAD,GARFIELD,Police Officer,28074,false
927638,P A T U,VIDA,VINCENT,Police Officer,05022,false
927639,PSS DAPU NY,VIDAL,LUIS,Detective,03048,true
927640,RTCC SMART,MEJIACOLLADO,ROSALYNN,Detective,06588,false
927641,P A T U,VIGNE,PATRICE,Police Officer,25866,false
927643,INT CIS,VIRUET,SHAKIRA,Detective,6304,false
927644,NARCBBX,VIZCARRONDO,ELAINE,Detective,00542,false
927645,PSA 5,VOLARIC,PETER,Police Officer,27518,false
927646,P A T U,VOZZO,CHRISTOP,Police Officer,05710,false
927647,DB HATE,VRLIC,JOHN,Detective,07982,false
927648,PUBLIC SECUR,VUKELJ,ELVIS,Detective,01625,false
927649,PBMN SU,MELENDEZ,AGUSTIN,Police Officer,28869,false
927650,P A T U,WAGNER,THOMAS,Police Officer,02450,false
927651,PSA 4,WALKER,ANTHONY,Police Officer,15834,false
927652,P A T U,WALKER,TANJIER,Police Officer,10225,false
927653,TB DT20,WALL,JOHN,Police Officer,26378,false
927654,P A T U,WALLS,CHARLES,Police Officer,05032,false
927655,111 PCT,WALLS,GABRIELLE,Captain,00000,true
927656,INT OAS,WALSH,SEAN,Lieutenant,00000,true
927657,077 PCT,MITCHELL,DELORES,Police Officer,28950,false
927658,P A T U,WARD,JACK,Police Officer,28010,false
927660,P A T U,WATKINS,SHAWNTA,Police Officer,02470,false
927661,P A T U,WATTS,GEORGE,Police Officer,22463,false
927662,MED DIV,WEILERT,BRETT,Police Officer,24997,false
927663,Q COURT,WELLS,TADARELL,Detective,01143,false
927664,MS SU ECT,WELSCH,KEITH,Police Officer,25080,false
927665,MN OP NIGHT,WHEELER,STEPHEN,Sergeant,01905,false
927666,HAZ WMD,WHELAN,KEVIN,Lieutenant,00000,false
927667,P A T U,WHELAN,SCOTT,Police Officer,14480,false
927669,M E L D,WIECZOREK,BRIAN,Police Officer,29345,false
927670,TRAFF MGMT,WILDER,LATISHA,Police Officer,29346,false
927672,019 PCT,WILLER,JAMES,Police Officer,18114,false
927673,INT FIO PRG,WILLIAMS,JEREMIAH,Detective,05408,false
927674,046 PCT,WILLIAMS,MICHAEL,Sergeant,02498,false
927675,PSA 3,WILLIAMS,ROBERT,Police Officer,26379,false
927676,CIV HIRING,HARTS,SHAWNDELLE,Detective,07956,false
927677,FIFA ROCK PLZ,WILLIAMS,STEPHEN,Sergeant,03888,true
927678,024 PCT,WILLIAMS,SYLVIA,Police Officer,26147,false
927679,081 PCT,WILLIAMSON,MALIK,Police Officer,25014,false
927680,P A T U,WILLIS,MAURICE,Police Officer,24011,false
927681,077 DET,WILSON,GIOVANNI,Detective,02942,false
927682,FAM EXEMPT,WINCHELL,KEITH,Detective,02782,false
927683,IAB GRP 9,WINTERS,KENNETH,Deputy Inspector,00000,false
927684,P A T U,WISNIEWSKI,FRANK,Police Officer,23289,false
927685,026 PCT,CLIFFORD,KATHLEEN,Police Officer,26387,false
927686,P A T U,WOLF,CRAIG,Police Officer,13138,false
927687,P A T U,WOLLMAN,JESSE,Police Officer,08703,false
927688,P A T U,WONG,GREGORY,Police Officer,08144,false
927689,CW T TF,WONG,STANLEY,Police Officer,29424,false
927690,PBBN,VAUGHN,MELISA,Lieutenant,00000,false
927692,IAB,WYCKOFF,MARISA,Sergeant,01898,false
927693,043 PCT,YARTON,CHARLES,Police Officer,26782,false
927694,MTN PCT,YASINSKY,MATTHEW,Police Officer,21539,false
927695,P A T U,YENGEL,JOSEPH,Police Officer,23341,false
927696,CTERRDV,YOON,TONY,Detective,04460,false
927697,GANG SI,ZAK,MICHAEL,Detective,05972,false
927698,TB DT01,ZAPATA,FAUSTO,Police Officer,11284,false
927700,FTS,ZARESKI,STEPHEN,Police Officer,26951,false
927701,PBMS SCOOTER,ZAVALA,JAMES,Police Officer,05726,false
927702,CSO,ZEDALIS,RONALD,Inspector,00000,true
927703,005 PCT,ZHANG,YUN,Police Officer,05747,false
927704,040 DET,MONTERROSA,GUILLERMO,Detective,02653,false
927705,TD 20,ZIMMERLY,DAVID,Police Officer,27527,false
927706,CW T TF,ZOQUIER,AMAURI,Police Officer,23342,false
927707,P A T U,ZUCKERMAN,JUSTIN,Police Officer,25971,false
927708,TB DT11,NIKOLOPOULOS,PEGGY,Police Officer,29037,false
927709,P A T U,NOLL,THOMAS,Police Officer,29050,false
927711,P A T U,OSBOURNE,KATHYANN,Police Officer,29595,false
927712,MED DIV,GIANGRASSO,LAUREN,Police Officer,29618,false
927713,P A T U,PALMER,JEFFREY,Police Officer,00000,false
927714,P A T U,PALMER,GLEN,Police Officer,29628,false
927715,POL ACAD,PASTRANA,JESUS,Lieutenant,00000,true
927716,120 PCT,PENTANGELO,RICHARD,Police Officer,29703,false
927717,C SCENE,PEREZ,EDWIN,Sergeant,04039,true
927718,P A T U,PHILLIPS,ERNEST,Police Officer,30070,false
927719,P A T U,POLO,ANTHONY,Police Officer,00000,false
927720,052 PCT,POTTER,VICTOR,Police Officer,30190,false
927721,COD RRU,RAMOS,NANCY,Detective,04765,false
927722,P A T U,RAMOS,ELVIS,Police Officer,30226,false
927723,PB CAD,RIVAS,ANNY,Detective,01955,false
927724,M E L D,WITKIN,JIANEAN,Police Officer,31284,false
927726,010 PCT,ROSA,DAVID,Police Officer,31294,false
927727,P A T U,RYAN,JOHN,Police Officer,31484,false
927728,BX CT,SANCHEZ,ROBINSON,Police Officer,21268,false
927729,075 PCT,SARRICA,ANTHONY,Police Officer,31527,false
927730,ESS 07,SCHMUCKER,MATTHEW,Detective,05022,true
927731,TB DT01,SEMLER,ROBERT,Police Officer,21913,false
927732,MTN PCT,SIM,MARCEL,Police Officer,21942,false
927733,HWY 01,COTUMACCIO,NICOLE,Police Officer,22371,false
927735,HARBOR,DAVITT,AMELIA,Police Officer,25512,false
927736,081 PCT,TAVERAS,SANTO,Police Officer,25556,false
927737,SS DIV,TORO,ERNEST,Police Officer,25569,false
927739,SRG 1,VINELLA,STEVEN,Police Officer,25973,false
927740,TB DT34,WOHLFARTH,JOHN,Police Officer,02649,false
927741,PSA 2,WOLFOLK,RONDA,Police Officer,02709,false
927742,P A T U,WOODS,JOHN,Police Officer,02878,false
927743,NARCBMN,MOOYOUNG,ROGER,Detective,03281,false
927744,D C P I,GALLAGHER,JOSEPH,Sergeant,00070,false
927745,INT OAS,GALLOGLY,CHARLES,Sergeant,00005,false
927747,BKLN CT,FORBES,RONNY,Police Officer,07585,false
927748,C/SCENE,MUGAN,MICHAEL,Captain,00000,false
927750,001 PCT,BODDEN,DINAH,Police Officer,18500,false
927756,DB CEIS,GERGAR,DAMON,Detective,00207,false
927757,102 PCT,GOLDENBERG,ANDREW,Sergeant,03461,false
927758,TB H/O,JOHNSON,PAUL,Police Officer,12395,false
927760,CD OFF,LOCKE,CARL,Detective,03114,false
927761,PSA 2,MEDINA,MARIA,Police Officer,17409,false
927762,109 PCT,CHIMIENTI,JUSTIN,Police Officer,12251,false
927764,MTN PCT,NORUM,GERARD,Police Officer,02961,false
927765,DBM ZN1,QUINONES,DARLENE,Captain,00000,false
927766,049 PCT,COCOCCIA,ADAM,Police Officer,00406,false
927767,MED DIV,SANCHEZ,MARISOL,Police Officer,15305,false
927770,062 PCT,SCHIAVONE,JASON,Police Officer,08495,false
927773,019 PCT,WHITE,BRYAN,Police Officer,21857,false
927774,DBBS OP,WONG,PETER,Sergeant,05013,false
927776,Q SVS,ABEAR,RAYMOND,Detective,3740,false
927777,TD 2,ABREU,JOHN,Police Officer,00118,false
927778,PROPCLK,ADAMES,BIANELA,Police Officer,02769,false
927779,TD 32,ALVAREZ,JULIO,Sergeant,00123,true
927780,DBSI ECT,BARDASH,GRIGORIY,Lieutenant,00000,true
927781,122 DET,BUTHORN,JOHN,Sergeant,00239,false
927782,DB FID,CALLE,JULIO,Lieutenant,00000,false
927783,DB SID,CASTILLO,CESAR,Detective,04585,false
927784,WTC CMD,DIAZ,FRANKLYN,Police Officer,13899,false
927785,077 PCT,LUIS,TERESA,Detective,03752,false
927786,D C TRL,HAQIQI,QUIS,Police Officer,04160,false
927788,COMP CRIMES,HERNANDEZ,RALFI,Detective,04628,false
927789,033 PCT,KUI,ZOLTAN,Police Officer,19730,false
927790,PSA 9,AGOSTO,JESSICA,Police Officer,04393,false
927791,AUX POL SEC,MAMMON,ALBERT,Police Officer,04583,false
927792,DB MNHM,MARTINEZ,ISAIAS,Sergeant,00828,true
927793,L.I.M.S,MCMILLAN,IRIS,Detective,3091,false
927794,108 PCT,MCNEIL,LISA,Police Officer,04670,false
927795,PSA 9,MENZIES,ANDRE,Police Officer,11305,false
927796,MAN CT,MIRABAL,JEFFREY,Police Officer,28961,false
927798,Q ASCS,VIRZI,TATIANA,Detective,04737,true
927800,DB LPS,POLANCO,BYRON,Detective,07722,false
927801,P C O,QUINTERO,LUDDY,Detective,00909,false
927802,WTC CMD,RALDIREZ,WILLIAM,Sergeant,03430,false
927803,049 DET,NAZARIO,BETANIA,Sergeant,03410,true
927804,DBMS,REYES,ANTONIO,Lieutenant,00000,false
927805,NARCBBX,REYES,FREDERICK,Lieutenant,00000,false
927806,033 PCT,REYES,LUIS,Police Officer,22463,false
927807,PBXN,RIVERA,ANN,Lieutenant,00000,true
927809,YOUTH STRAT,RODRIQUES,ROBERT,Sergeant,01400,true
927810,SRG 2,ROZON,JULIO,Police Officer,26222,false
927811,TB DT11,SAM,KEVIN,Sergeant,02184,false
927812,061 PCT,SAWERS,RON,Lieutenant,00000,false
927813,JTTF,SCIBILIA,DOMENICO,Detective,06524,false
927814,RMB QAD,HERNANDEZ,MARIA,Lieutenant,00000,false
927815,DB FIU,JOSEPH,ROSALYN,Lieutenant,00000,true
927816,TB ATU,TORRES,FRANKLIN,Lieutenant,00000,false
927817,BN CRIME ANL,MATKOVIC,JENNY,Sergeant,03101,false
927818,111 PCT,TSAO,CHE LIN,Police Officer,07543,false
927819,MSS TF,VANDYKE,NICHOLAS,Lieutenant,00000,true
927820,044 DET,VELIZ,MARIA,Sergeant,04689,true
927821,Q COURT,WONG,ANDY,Lieutenant,00000,false
927822,107 PCT,AARONSON,GARY,Police Officer,25534,false
927824,030 PCT,ABRAHAM,PAUL,Police Officer,15327,false
927825,DB CEIS,ABREU,RAYMOND,Detective,06060,false
927826,060 PCT,ACEVEDO,AIDA,Police Officer,01701,false
927827,046 PCT,ANZA,VANESSA,Police Officer,13444,false
927828,023 DET,TURNER,FACELIS,Detective,05119,false
927829,078 PCT,CUNNINGHAM,DONNA,Sergeant,02008,false
927830,107 PCT,ADAMS,JAMES,Police Officer,23213,false
927831,M E L D,AGUGLIARO,STEVEN,Police Officer,02316,false
927832,DB FCTF,AHMAD,NOMAN,Detective,05187,false
927833,023 PCT,AIELLO,VINCENT,Police Officer,12067,false
927834,107 DET,ALARTOSKY,ROBERT,Detective,01000,false
927835,013 PCT,ALBERGOTTIE,DESMOND,Police Officer,16519,false
927836,TB M/TF,ALBINO,WILLIAM,Police Officer,18462,false
927837,CT LMSI,ALCANTARA,FRANCISCO,Police Officer,04625,false
927838,NARCBQS,ALESIA,ANTHONY,Police Officer,06413,false
927839,046 PCT,ALEXANDER,DEBBREA,Police Officer,13489,false
927840,PROF SD,ALEXANDER,JAMES,Lieutenant,00000,true
927841,032 PCT,ALEXANDER,JOHNANTHONY,Police Officer,21932,false
927842,068 PCT,ALFANI,ROBIN,Police Officer,25549,false
927843,CAD CAS,HARBUS,CELICA,Police Officer,08865,false
927844,BKLN CT,ALFARO,ROLANDO,Police Officer,26626,false
927846,MGMT ANL,ALI,MICHAEL,Detective,05830,true
927847,034 PCT,ALIA,GIANCARLO,Police Officer,02843,false
927849,PBBX YANKEE,ALMONTE,PEDRO,Police Officer,07783,false
927850,TB DT04,ALONGI,EMANUELE,Sergeant,02841,false
927852,HBK RT,ALVAREZ,CARLOS,Sergeant,00200,true
927853,103 PCT,ALVAREZ,REINALDO,Police Officer,15342,false
927854,BX SVS,RAMOS,MIGDALIA,Detective,00099,false
927855,28 PCT HUB,AMATO,JOSEPH,Police Officer,26432,false
927857,073 PCT,CURTIS,JENNIFER,Police Officer,15479,false
927858,TB DT03,ANCION,JEANPAUL,Sergeant,04823,false
927859,112 PCT,GERARD,ANDREA,Police Officer,02960,false
927860,YTH SD,ANDERSON,LAMONT,Police Officer,00101,false
927861,BX SU ECT,ANDERSON,TISHA,Police Officer,10139,false
927863,042 PCT,BROWN,CORRINE,Police Officer,06471,false
927864,043 PCT,DAVIS,CHARESSE,Police Officer,15982,false
927867,DB HATE,ANKELE,JESSE,Sergeant,04673,true
927868,060 DET,APONTE,EMILIO,Detective,06470,false
927869,TB VTF,APPLETON,PAUL,Police Officer,13172,false
927872,SRG 2,ARACENA,ALEXANDRA,Police Officer,23282,false
927874,115 PCT,ARIAS,EDUARDO,Police Officer,13526,false
927875,073 PCT,ARMISTEAD,ANTHONY,Sergeant,00310,false
